"","long","lat","tipo","tipo2","tipo3"
"929",-78.9526703905282,-2.00006090996892,"frejol","No Aplica","frejol"
"930",-78.932528704192,-2.00865392751665,"frejol","No Aplica","frejol"
"931",-79.0185942723516,-1.22447001368622,"frejol","No Aplica","frejol"
"932",-79.0381965428422,-1.70120938832999,"frejol","No Aplica","frejol"
"933",-78.9700178321517,-1.96379002565252,"frejol","MAIZ SUAVE","frejol"
"934",-78.9325269856897,-2.02915020719206,"frejol","No Aplica","frejol"
"935",-79.001984604279,-1.18669733906128,"frejol","No Aplica","frejol"
"936",-77.9214877405865,0.341476124950481,"frejol","No Aplica","frejol"
"937",-79.0042248036904,-2.16801096601284,"frejol","No Aplica","frejol"
"938",-79.3966097840972,-3.30020095641902,"frejol","No Aplica","frejol"
"939",-79.0295879965963,-1.22441528766167,"frejol","No Aplica","frejol"
"940",-78.9583028952178,-1.94011981622006,"frejol","No Aplica","frejol"
"941",-77.9642978503249,0.421468822457485,"frejol","PIMIENTO","frejol"
"942",-77.9464181620186,0.364329586753607,"frejol","No Aplica","frejol"
"943",-79.0090456686492,-1.19919040527911,"frejol","No Aplica","frejol"
"944",-79.0211973644333,-1.16922803158886,"frejol","No Aplica","frejol"
"945",-77.9432466271184,0.406619839216473,"frejol","No Aplica","frejol"
"946",-79.12920768178,-2.00320833563138,"frejol","No Aplica","frejol"
"947",-79.0176935873689,-2.1054972282468,"frejol","No Aplica","frejol"
"948",-77.9638750700034,0.418055726575875,"frejol","AGUACATE","frejol"
"949",-79.0222640823826,-1.21687810609906,"frejol","No Aplica","frejol"
"950",-78.961602749422,-1.99311389698551,"frejol","MAIZ SUAVE","frejol"
"951",-79.4732676144377,-0.0582139429258322,"condimentos","No Aplica","condimentos"
"952",-79.3951058752224,-0.0594320231138599,"condimentos","No Aplica","condimentos"
"953",-79.2603786066423,-0.245896246616845,"condimentos","No Aplica","condimentos"
"954",-79.5414370583755,-0.0764383695443152,"condimentos","No Aplica","condimentos"
"955",-79.2797629681885,-0.0251440115107349,"condimentos","No Aplica","condimentos"
"956",-79.3598959849767,-0.245315196598265,"condimentos","No Aplica","condimentos"
"957",-79.3503962668051,-0.222458864942372,"condimentos","No Aplica","condimentos"
"958",-79.3743174072264,-0.190357909805043,"condimentos","No Aplica","condimentos"
"959",-79.2606722543582,-0.0430184103462528,"condimentos","No Aplica","condimentos"
"960",-79.3720824472707,-0.211462060358399,"condimentos","No Aplica","condimentos"
"961",-79.541884273119,-0.0908930363686339,"condimentos","No Aplica","condimentos"
"962",-79.3487051375701,-0.220743444318664,"condimentos","No Aplica","condimentos"
"963",-79.5484053584165,-0.0887294025316401,"condimentos","No Aplica","condimentos"
"964",-79.3868591785989,-0.303417235928794,"condimentos","No Aplica","condimentos"
"965",-79.2747115962267,0.0112287684151834,"condimentos","No Aplica","condimentos"
"966",-79.352207386273,-0.131485319253176,"condimentos","No Aplica","condimentos"
"967",-79.391873765983,-0.188542406634601,"condimentos","No Aplica","condimentos"
"968",-79.4314072651911,-0.115615710236458,"condimentos","No Aplica","condimentos"
"969",-79.4371283873985,-0.129678789800649,"condimentos","No Aplica","condimentos"
"970",-79.3555125775906,-0.226373743391699,"condimentos","No Aplica","condimentos"
"971",-79.3754095714378,-0.365581880777676,"condimentos","No Aplica","condimentos"
"972",-79.2872239498951,0.0100027050478355,"condimentos","No Aplica","condimentos"
"973",-79.5479866476702,-0.0803686786992005,"condimentos","No Aplica","condimentos"
"974",-79.3526189639557,-0.138723588792059,"condimentos","No Aplica","condimentos"
"975",-79.352250411697,-0.232065704546516,"condimentos","No Aplica","condimentos"
"976",-79.4655795659462,-0.0935168170532818,"condimentos","No Aplica","condimentos"
"977",-79.3849299179506,-0.122232369719141,"condimentos","No Aplica","condimentos"
"978",-79.4036935364629,-0.27468149006846,"condimentos","No Aplica","condimentos"
"979",-79.219356850657,-0.224017968678674,"condimentos","No Aplica","condimentos"
"980",-79.470250768706,-0.065854102412565,"condimentos","No Aplica","condimentos"
"981",-79.2736301850293,-0.00770319222009909,"condimentos","No Aplica","condimentos"
"982",-79.3653633275266,-0.285819222499239,"condimentos","No Aplica","condimentos"
"983",-79.2833981986415,-0.0266555204031045,"condimentos","No Aplica","condimentos"
"984",-79.3000041929744,-0.295948042866666,"condimentos","No Aplica","condimentos"
"985",-76.892601313275,-0.389901433311298,"condimentos","PLATANO","condimentos"
"986",-79.443853848303,-0.143027804914314,"condimentos","No Aplica","condimentos"
"987",-79.3519756413014,-0.176459160799952,"condimentos","No Aplica","condimentos"
"988",-79.4198783017729,-0.152203229184884,"condimentos","No Aplica","condimentos"
"989",-79.3632823872621,-0.230799694446117,"condimentos","CACAO","condimentos"
"990",-79.2741412052384,-0.269309340912726,"condimentos","No Aplica","condimentos"
"991",-79.2767629821008,-0.0500244379048687,"condimentos","No Aplica","condimentos"
"992",-79.2505685546923,-0.0214421728999997,"condimentos","No Aplica","condimentos"
"993",-79.4000842859307,-0.283914257663515,"condimentos","No Aplica","condimentos"
"994",-79.3041169213736,0.00736815463831073,"condimentos","No Aplica","condimentos"
"995",-79.3646285752218,-0.18463422132671,"condimentos","No Aplica","condimentos"
"996",-79.5401178211714,-0.0839198953863878,"condimentos","No Aplica","condimentos"
"997",-79.5387124456241,-0.0947083034681771,"condimentos","No Aplica","condimentos"
"998",-79.3499641235562,-0.10579760012763,"condimentos","No Aplica","condimentos"
"999",-79.26661787411,-0.021751074262709,"condimentos","No Aplica","condimentos"
"1000",-79.2288387304116,-0.00648759250245646,"condimentos","No Aplica","condimentos"
"1001",-79.7999907313517,-1.81994999627193,"soya","No Aplica","soya"
"1002",-79.7902197163893,-1.81904105462067,"soya","No Aplica","soya"
"1003",-79.7794144535149,-1.86156100767888,"soya","No Aplica","soya"
"1004",-79.7799043887145,-1.79455076732172,"soya","No Aplica","soya"
"1005",-79.8194397237822,-1.78530510432954,"soya","No Aplica","soya"
"1006",-79.6600329670759,-1.79409771707202,"soya","No Aplica","soya"
"1007",-79.8684360067169,-1.72638349240742,"soya","No Aplica","soya"
"1008",-79.7779385968985,-1.72814966782897,"soya","No Aplica","soya"
"1009",-79.825558129161,-1.84049842812222,"soya","No Aplica","soya"
"1010",-79.7573702864367,-1.78053679809574,"soya","No Aplica","soya"
"1011",-79.7865832370654,-1.86818870721354,"soya","No Aplica","soya"
"1012",-79.7840252193683,-1.74764013464156,"soya","No Aplica","soya"
"1013",-79.7846189727,-1.77071767363471,"soya","No Aplica","soya"
"1014",-79.7978658474255,-1.82850821556088,"soya","No Aplica","soya"
"1015",-79.8236563465694,-1.71735467501448,"soya","No Aplica","soya"
"1016",-79.8062347931616,-1.80386097565698,"soya","No Aplica","soya"
"1017",-79.7803855639938,-1.81646654833069,"soya","PLATANO","soya"
"1018",-79.8020431722843,-1.81540106389176,"soya","MAIZ DURO","soya"
"1019",-79.681240265321,-1.71218625391801,"soya","No Aplica","soya"
"1020",-79.6635273128332,-1.67549107783907,"soya","No Aplica","soya"
"1021",-79.8090524881372,-1.78494598897169,"soya","No Aplica","soya"
"1022",-79.7740504810848,-1.82840062855858,"soya","No Aplica","soya"
"1023",-79.7936927877076,-1.77686565234158,"soya","No Aplica","soya"
"1024",-79.7733440158713,-1.77768862631885,"soya","No Aplica","soya"
"1025",-79.8062521340499,-1.84662469785353,"soya","No Aplica","soya"
"1026",-79.7159055965355,-1.77545165200233,"soya","No Aplica","soya"
"1027",-79.8687148939614,-1.73166338117816,"soya","No Aplica","soya"
"1028",-79.808174014334,-1.83642114620158,"soya","No Aplica","soya"
"1029",-79.7932676360797,-1.80465151724635,"soya","No Aplica","soya"
"1030",-79.7769398511344,-1.73876816560022,"soya","No Aplica","soya"
"1031",-79.7548246758618,-1.83032217701247,"soya","No Aplica","soya"
"1032",-79.7797982072423,-1.80133995237775,"soya","No Aplica","soya"
"1033",-79.6791879800576,-1.80278624755165,"soya","No Aplica","soya"
"1034",-79.7991117288941,-1.76051294940204,"soya","No Aplica","soya"
"1035",-79.7500034007251,-1.78968781801682,"soya","No Aplica","soya"
"1036",-79.6678578045021,-1.71514347978071,"soya","No Aplica","soya"
"1037",-79.7694270467209,-1.79445533812728,"soya","No Aplica","soya"
"1038",-79.7196275941894,-1.82468348048424,"soya","No Aplica","soya"
"1039",-79.784780762921,-1.74015000405364,"soya","No Aplica","soya"
"1040",-79.8027753985364,-1.8178346086522,"soya","No Aplica","soya"
"1041",-79.813039624485,-1.70950918816984,"soya","No Aplica","soya"
"1042",-79.7669290370633,-1.81615801308388,"soya","ARROZ","soya"
"1043",-79.6775120973495,-1.7906208069132,"soya","No Aplica","soya"
"1044",-79.6607105392382,-1.71188235221004,"soya","No Aplica","soya"
"1045",-79.8160528125522,-1.85415011117096,"soya","No Aplica","soya"
"1046",-79.6725367312702,-1.78447303425418,"soya","No Aplica","soya"
"1047",-79.7621439248811,-1.76569494468111,"soya","No Aplica","soya"
"1048",-79.7948422065863,-1.85399063468538,"soya","No Aplica","soya"
"1049",-79.8087956547355,-1.80039452233263,"soya","No Aplica","soya"
"1050",-78.5564128024014,-3.4402090415551,"soya","No Aplica","soya"
"1051",-77.9009168301068,0.362461428339277,"granadilla","No Aplica","granadilla"
"1052",-77.9151023884971,0.318137147484257,"granadilla","No Aplica","granadilla"
"1053",-77.9122531736973,0.351645404964048,"granadilla","No Aplica","granadilla"
"1054",-77.897511533424,0.370981808843564,"granadilla","OTRAS FRUTAS","granadilla"
"1055",-77.907391118719,0.382794635127789,"granadilla","MAIZ SUAVE","granadilla"
"1056",-77.9036443766791,0.3181931240015,"granadilla","No Aplica","granadilla"
"1057",-77.4910211291788,0.591698574262462,"granadilla","No Aplica","granadilla"
"1058",-77.9004084399804,0.380999632394305,"granadilla","No Aplica","granadilla"
"1059",-77.5348815305117,0.475024312593028,"granadilla","No Aplica","granadilla"
"1060",-78.3529753509609,-1.3900621509783,"granadilla","NARANJILLA","granadilla"
"1061",-77.8947688191377,0.341693826239704,"granadilla","No Aplica","granadilla"
"1062",-77.88743207328,0.35332059403315,"granadilla","No Aplica","granadilla"
"1063",-77.8733457164735,0.373175003674191,"granadilla","No Aplica","granadilla"
"1064",-77.8967652481836,0.317755813453808,"granadilla","MAIZ SUAVE","granadilla"
"1065",-77.9358039490068,0.396583615493029,"granadilla","No Aplica","granadilla"
"1066",-77.9048598303348,0.373287572543534,"granadilla","No Aplica","granadilla"
"1067",-77.9372300267815,0.392162832002711,"granadilla","No Aplica","granadilla"
"1068",-77.9294480351943,0.335017794432388,"granadilla","No Aplica","granadilla"
"1069",-77.8696255409272,0.373434120857077,"granadilla","No Aplica","granadilla"
"1070",-77.9294843559488,0.337116674570902,"granadilla","No Aplica","granadilla"
"1071",-77.8658846581963,0.37683326262115,"granadilla","No Aplica","granadilla"
"1072",-77.9111716891051,0.351931890982625,"granadilla","No Aplica","granadilla"
"1073",-77.9399605916743,0.29779624359971,"granadilla","AGUACATE","granadilla"
"1074",-77.9257955801477,0.310184725875973,"granadilla","No Aplica","granadilla"
"1075",-77.8957193573616,0.358800382478956,"granadilla","No Aplica","granadilla"
"1076",-77.9533271788216,0.359658843603601,"granadilla","No Aplica","granadilla"
"1077",-77.7680552685393,-0.296941775250607,"granadilla","No Aplica","granadilla"
"1078",-77.9352451130543,0.376644697388468,"granadilla","No Aplica","granadilla"
"1079",-77.9036042520771,0.38419333762259,"granadilla","No Aplica","granadilla"
"1080",-77.9059456948116,0.376434127233497,"granadilla","No Aplica","granadilla"
"1081",-77.8930486313673,0.386848529956834,"granadilla","No Aplica","granadilla"
"1082",-77.8960841725016,0.35185984689626,"granadilla","No Aplica","granadilla"
"1083",-77.9110468357526,0.333532865128738,"granadilla","No Aplica","granadilla"
"1084",-77.9016193790376,0.369616090410127,"granadilla","No Aplica","granadilla"
"1085",-77.9054327166482,0.332170763074359,"granadilla","No Aplica","granadilla"
"1086",-77.9447636529629,0.35588429416494,"granadilla","No Aplica","granadilla"
"1087",-77.9058467243806,0.318296034085399,"granadilla","No Aplica","granadilla"
"1088",-77.8789323403264,0.369732999738994,"granadilla","OTRAS FRUTAS","granadilla"
"1089",-77.9320538529738,0.297252225741886,"granadilla","No Aplica","granadilla"
"1090",-77.2949757267067,-0.479142018720961,"granadilla","No Aplica","granadilla"
"1091",-77.8865883435452,0.354802651449693,"granadilla","No Aplica","granadilla"
"1092",-77.9006256720244,0.372256127623645,"granadilla","No Aplica","granadilla"
"1093",-77.9070380431672,0.350862884614432,"granadilla","No Aplica","granadilla"
"1094",-77.9104186915699,0.379646959940398,"granadilla","No Aplica","granadilla"
"1095",-77.8992097565392,0.35748846139001,"granadilla","AGUACATE","granadilla"
"1096",-77.9139722130438,0.292617735150658,"granadilla","PASTO CULTIVADO","granadilla"
"1097",-77.9010148099815,0.360812275482903,"granadilla","No Aplica","granadilla"
"1098",-77.8975619284168,0.354727744286853,"granadilla","No Aplica","granadilla"
"1099",-77.9378884551005,0.38264026114103,"granadilla","No Aplica","granadilla"
"1100",-77.9171889537193,0.308357238000574,"granadilla","TOMATE RINON","granadilla"
"1101",-79.2767729408262,-0.964585630661824,"orito","No Aplica","orito"
"1102",-79.195470765693,-0.845922207469165,"orito","No Aplica","orito"
"1103",-79.2109029780826,-0.948598523195854,"orito","No Aplica","orito"
"1104",-79.1900872636762,-0.853053996133294,"orito","No Aplica","orito"
"1105",-79.1844554861699,-0.910402167921985,"orito","No Aplica","orito"
"1106",-77.728174119565,-0.893149175555408,"orito","PLATANO","orito"
"1107",-79.1772684629041,-0.951237703665755,"orito","No Aplica","orito"
"1108",-79.1876673514667,-0.992627107592121,"orito","No Aplica","orito"
"1109",-79.1499700804289,-0.966693559168023,"orito","No Aplica","orito"
"1110",-79.2603936513792,-0.92154991168965,"orito","No Aplica","orito"
"1111",-77.725353847931,-0.898878982866841,"orito","PLATANO","orito"
"1112",-79.1843926297314,-0.405782301482009,"orito","No Aplica","orito"
"1113",-79.215116842676,-0.884903712219498,"orito","No Aplica","orito"
"1114",-79.097557967668,-0.721737489986353,"orito","No Aplica","orito"
"1115",-79.1676112456244,-0.879183972690999,"orito","No Aplica","orito"
"1116",-79.1761692444567,-0.872399798665409,"orito","No Aplica","orito"
"1117",-79.1938070199137,-0.844929372141461,"orito","No Aplica","orito"
"1118",-79.2412519963654,-0.87719940380475,"orito","No Aplica","orito"
"1119",-79.2539084716337,-0.98857254545993,"orito","No Aplica","orito"
"1120",-79.2193678674454,-0.37414916625997,"orito","No Aplica","orito"
"1121",-77.7510344031736,-0.878088236207796,"orito","PLATANO","orito"
"1122",-79.1809253022912,-0.857332386287891,"orito","No Aplica","orito"
"1123",-77.7239844111215,-0.874025554723214,"orito","PLATANO","orito"
"1124",-79.1993578216,-0.958518195003055,"orito","No Aplica","orito"
"1125",-79.1919063384586,-0.873314520593521,"orito","No Aplica","orito"
"1126",-79.2056138514358,-0.986840552073948,"orito","No Aplica","orito"
"1127",-79.1718365845912,-0.864521584007504,"orito","No Aplica","orito"
"1128",-79.2254593777397,-1.24217916540096,"orito","No Aplica","orito"
"1129",-79.2090496157419,-0.939660583626893,"orito","No Aplica","orito"
"1130",-79.1529250801917,-0.350720544466382,"orito","No Aplica","orito"
"1131",-79.2229991327684,-0.994269584507924,"orito","No Aplica","orito"
"1132",-79.2214030477433,-0.901290558637564,"orito","No Aplica","orito"
"1133",-77.7477018156943,-0.86738785982785,"orito","PLATANO","orito"
"1134",-79.2550839697162,-0.971683557679479,"orito","YUCA","orito"
"1135",-79.2214870172244,-0.889014497824194,"orito","No Aplica","orito"
"1136",-79.1725255520476,-0.873219279566884,"orito","No Aplica","orito"
"1137",-79.2093239355648,-0.86881020565663,"orito","No Aplica","orito"
"1138",-77.7241440539385,-0.895380666143928,"orito","PLATANO","orito"
"1139",-79.1728105233466,-0.412680131484911,"orito","No Aplica","orito"
"1140",-79.229157337989,-0.884825279738831,"orito","No Aplica","orito"
"1141",-79.214337692581,-0.933199811235608,"orito","No Aplica","orito"
"1142",-79.1009566750794,-0.722797683220156,"orito","No Aplica","orito"
"1143",-79.176942679435,-0.41626040381481,"orito","No Aplica","orito"
"1144",-79.2715758936636,-0.911940699672402,"orito","No Aplica","orito"
"1145",-79.2208732655876,-1.24630449321764,"orito","No Aplica","orito"
"1146",-79.1938831695117,-0.979794283534047,"orito","No Aplica","orito"
"1147",-79.2216245932127,-0.964040385505172,"orito","No Aplica","orito"
"1148",-79.1895916934191,-0.338113062060851,"orito","No Aplica","orito"
"1149",-79.2170106767548,-0.938758061339092,"orito","No Aplica","orito"
"1150",-79.2406403454524,-0.929017551730804,"orito","No Aplica","orito"
"1151",-79.5160177242344,-0.0744402262640613,"abaca","No Aplica","abaca"
"1152",-79.4026117408398,-0.137395399326445,"abaca","No Aplica","abaca"
"1153",-79.4934362636997,-0.119879157531002,"abaca","No Aplica","abaca"
"1154",-79.2153791903524,-0.842613922579626,"abaca","No Aplica","abaca"
"1155",-79.0756209595394,-0.72558687317149,"abaca","No Aplica","abaca"
"1156",-79.4925746237233,-0.050363192251384,"abaca","No Aplica","abaca"
"1157",-79.5104895457686,-0.0617964458493572,"abaca","No Aplica","abaca"
"1158",-79.5237115038469,-0.055432794650738,"abaca","No Aplica","abaca"
"1159",-79.5317064977756,-0.0733868130584301,"abaca","No Aplica","abaca"
"1160",-79.4377613240219,-0.443893873548981,"abaca","No Aplica","abaca"
"1161",-79.5257926442181,-0.0587157722256284,"abaca","No Aplica","abaca"
"1162",-79.4584750170461,-0.103915446773151,"abaca","No Aplica","abaca"
"1163",-79.3041499660414,-0.465389094695123,"abaca","No Aplica","abaca"
"1164",-79.3854727519724,-0.453692304226825,"abaca","No Aplica","abaca"
"1165",-79.3975676598759,-0.112483605596989,"abaca","No Aplica","abaca"
"1166",-79.5229739139692,-0.0697936082863461,"abaca","No Aplica","abaca"
"1167",-79.4624655944957,-0.101000241963428,"abaca","No Aplica","abaca"
"1168",-79.4968602015848,-0.112613021595704,"abaca","No Aplica","abaca"
"1169",-79.4451440596366,-0.475082240403697,"abaca","No Aplica","abaca"
"1170",-79.5190853664461,-0.0302405997919686,"abaca","No Aplica","abaca"
"1171",-79.4001251222121,-0.0895864473876513,"abaca","No Aplica","abaca"
"1172",-79.5484431599097,-0.0479637245558365,"abaca","No Aplica","abaca"
"1173",-79.3821091767169,-0.117974741584255,"abaca","No Aplica","abaca"
"1174",-79.3697155625091,-0.484653651116339,"abaca","No Aplica","abaca"
"1175",-79.5189879868703,-0.0787827397535273,"abaca","No Aplica","abaca"
"1176",-79.3935285698385,-0.427064946689614,"abaca","No Aplica","abaca"
"1177",-79.371818693891,-0.527034753506824,"abaca","No Aplica","abaca"
"1178",-79.5185594924597,-0.0550898439269503,"abaca","No Aplica","abaca"
"1179",-79.5225107920603,-0.0391900642080256,"abaca","No Aplica","abaca"
"1180",-79.3901702429687,-0.139040833560015,"abaca","No Aplica","abaca"
"1181",-79.431480163942,-0.477922830213139,"abaca","No Aplica","abaca"
"1182",-79.2607083185198,-0.270747178164983,"abaca","No Aplica","abaca"
"1183",-79.5177743348075,-0.0572610124893686,"abaca","No Aplica","abaca"
"1184",-79.4394550648157,-0.0970870595894136,"abaca","VEGETACION ARBUSTIVA HUMEDA","abaca"
"1185",-79.429461033761,-0.485245194451701,"abaca","No Aplica","abaca"
"1186",-79.4368703313967,-0.103114756887918,"abaca","No Aplica","abaca"
"1187",-79.5008431835796,-0.0866385916538703,"abaca","No Aplica","abaca"
"1188",-79.2643301406045,-0.12024213126991,"abaca","No Aplica","abaca"
"1189",-79.3868891912812,-0.277164646801476,"abaca","No Aplica","abaca"
"1190",-79.4285544387046,-0.101939695225676,"abaca","No Aplica","abaca"
"1191",-79.412667589254,-0.121096591727333,"abaca","No Aplica","abaca"
"1192",-79.4003531602345,-0.0639461323869345,"abaca","No Aplica","abaca"
"1193",-79.3676542820944,-0.0857555115352654,"abaca","No Aplica","abaca"
"1194",-79.4926369112261,-0.0736069583294964,"abaca","No Aplica","abaca"
"1195",-79.5242023707716,-0.0614352906259134,"abaca","No Aplica","abaca"
"1196",-79.5352573233895,-0.037115671411878,"abaca","No Aplica","abaca"
"1197",-79.5120707408622,-0.0809870194955236,"abaca","No Aplica","abaca"
"1198",-79.3797872794747,-0.0792032391242149,"abaca","No Aplica","abaca"
"1199",-79.4480098261401,-0.108513242306525,"abaca","No Aplica","abaca"
"1200",-79.0802468250989,-0.7264349227063,"abaca","No Aplica","abaca"
"1201",-77.0337351299784,-0.0890153238758967,"malanga","No Aplica","malanga"
"1202",-76.9181229922251,-0.447482222654208,"malanga","No Aplica","malanga"
"1203",-76.9400180530295,-0.214862756141942,"malanga","No Aplica","malanga"
"1204",-76.9254264914398,-0.200718592097897,"malanga","No Aplica","malanga"
"1205",-76.9426781559518,-0.0290423509155378,"malanga","No Aplica","malanga"
"1206",-76.8635197500728,-0.0768256209815224,"malanga","No Aplica","malanga"
"1207",-76.8623580619717,-0.379260158151934,"malanga","No Aplica","malanga"
"1208",-76.9868723790892,-0.0713665743384923,"malanga","No Aplica","malanga"
"1209",-76.9423107893095,-0.194710741825242,"malanga","No Aplica","malanga"
"1210",-77.0217440346473,-0.189920036396733,"malanga","No Aplica","malanga"
"1211",-76.786507690478,-0.371830993904526,"malanga","No Aplica","malanga"
"1212",-76.9507487858794,-0.0294183353590575,"malanga","No Aplica","malanga"
"1213",-78.0340635717805,-2.13594587304919,"malanga","PLATANO","malanga"
"1214",-76.917180979576,-0.196052042360007,"malanga","No Aplica","malanga"
"1215",-76.9312036888425,-0.19699306999409,"malanga","No Aplica","malanga"
"1216",-76.7370377383528,-0.326221728701683,"malanga","No Aplica","malanga"
"1217",-76.7331471897392,-0.350945374470435,"malanga","No Aplica","malanga"
"1218",-76.9177180247299,-0.275041500643043,"malanga","No Aplica","malanga"
"1219",-76.9238317773227,-0.0695556557543145,"malanga","MAIZ DURO","malanga"
"1220",-76.8710363259786,-0.414626401352929,"malanga","No Aplica","malanga"
"1221",-77.0489546819302,-0.208553588849903,"malanga","No Aplica","malanga"
"1222",-77.0885169198409,-0.240719070968321,"malanga","No Aplica","malanga"
"1223",-76.7844232513996,-0.284734795847341,"malanga","No Aplica","malanga"
"1224",-77.9696889270127,-1.33332912111667,"malanga","No Aplica","malanga"
"1225",-77.0796803351023,-0.2438573591,"malanga","No Aplica","malanga"
"1226",-76.9294186521163,-0.377808968803519,"malanga","No Aplica","malanga"
"1227",-76.9748445537263,-0.0419951500520021,"malanga","No Aplica","malanga"
"1228",-76.8647199471405,-0.157597494865289,"malanga","No Aplica","malanga"
"1229",-76.7394636596243,-0.320831781546637,"malanga","No Aplica","malanga"
"1230",-76.9234697489305,-0.449479872956017,"malanga","CACAO","malanga"
"1231",-76.8484723031087,-0.350524246748993,"malanga","No Aplica","malanga"
"1232",-76.7909556149135,-0.27706831514931,"malanga","No Aplica","malanga"
"1233",-76.8148441562574,-0.374322477653794,"malanga","No Aplica","malanga"
"1234",-76.9668354302511,-0.210341706427989,"malanga","No Aplica","malanga"
"1235",-76.8870404149806,-0.0658283968660375,"malanga","No Aplica","malanga"
"1236",-79.3543346208506,-0.231690470693668,"malanga","No Aplica","malanga"
"1237",-76.8785636633912,-0.92185319425447,"malanga","No Aplica","malanga"
"1238",-76.7959793679691,-0.286280766183991,"malanga","No Aplica","malanga"
"1239",-76.8367804271792,-0.315025280272196,"malanga","No Aplica","malanga"
"1240",-76.8226473612879,-0.119683632314308,"malanga","No Aplica","malanga"
"1241",-76.9105521288152,-0.198369213652354,"malanga","No Aplica","malanga"
"1242",-76.7296113165813,-0.330284187552122,"malanga","No Aplica","malanga"
"1243",-76.6220847793374,-0.430047318822531,"malanga","No Aplica","malanga"
"1244",-76.7237164790326,-0.36536114894704,"malanga","No Aplica","malanga"
"1245",-76.7947873660444,-0.34952508531018,"malanga","No Aplica","malanga"
"1246",-77.0433203860712,-0.0672830887480446,"malanga","No Aplica","malanga"
"1247",-76.8003988337342,-0.0948727710971724,"malanga","No Aplica","malanga"
"1248",-76.7973707158939,-0.246293850276151,"malanga","No Aplica","malanga"
"1249",-77.0100021269207,-0.0851268355418559,"malanga","No Aplica","malanga"
"1250",-76.7235837396378,-0.355553165225156,"malanga","CACAO","malanga"
"1251",-79.2397518084509,-1.34240463253437,"mandarina","PLATANO","mandarina"
"1252",-78.3918031488834,-1.39162347937268,"mandarina","AGUACATE","mandarina"
"1253",-77.9398106311268,0.336760624683181,"mandarina","EUCALIPTO","mandarina"
"1254",-77.9271644932903,0.384309585615709,"mandarina","No Aplica","mandarina"
"1255",-79.1358472135338,-1.35160031271326,"mandarina","CANA DE AZUCAR ARTESANAL","mandarina"
"1256",-77.9334479433043,0.409646108480978,"mandarina","No Aplica","mandarina"
"1257",-79.2317533234417,-0.258222938888002,"mandarina","No Aplica","mandarina"
"1258",-77.9311495747843,0.401882893537327,"mandarina","No Aplica","mandarina"
"1259",-77.9531364420972,0.392331613774406,"mandarina","TOMATE RINON","mandarina"
"1260",-78.4356626634059,-1.40060803426141,"mandarina","No Aplica","mandarina"
"1261",-78.2536967185829,-1.41026717452639,"mandarina","No Aplica","mandarina"
"1262",-77.917538814982,0.40029464771509,"mandarina","MAIZ SUAVE","mandarina"
"1263",-78.508544114089,-1.34246312437486,"mandarina","No Aplica","mandarina"
"1264",-78.6184216855422,-3.44190441386129,"mandarina","NARANJA","mandarina"
"1265",-77.9238556311087,0.321974707634262,"mandarina","GRANADILLA","mandarina"
"1266",-78.24471725018,-1.41046544026626,"mandarina","No Aplica","mandarina"
"1267",-78.2238753702547,-1.41288908551957,"mandarina","NARANJILLA","mandarina"
"1268",-77.9550253945654,0.382279501911068,"mandarina","MAIZ SUAVE","mandarina"
"1269",-78.4428147219888,-1.39977119762396,"mandarina","PASTO CULTIVADO","mandarina"
"1270",-78.2804433575024,-1.4061432575697,"mandarina","No Aplica","mandarina"
"1271",-77.9159284690585,0.376795925734672,"mandarina","MORA","mandarina"
"1272",-77.931823225493,0.354670677972826,"mandarina","AGUACATE","mandarina"
"1273",-78.247539799155,-1.40241709102539,"mandarina","NARANJILLA","mandarina"
"1274",-77.9613653127109,0.423895432258807,"mandarina","No Aplica","mandarina"
"1275",-79.6569019166283,-3.73159259439673,"mandarina","No Aplica","mandarina"
"1276",-77.9409514083506,0.397284213964761,"mandarina","FREJOL","mandarina"
"1277",-77.9544217776022,0.390895492965739,"mandarina","AGUACATE","mandarina"
"1278",-77.9449092287889,0.336691961958699,"mandarina","GRANADILLA","mandarina"
"1279",-78.3486278621674,-1.38674261671846,"mandarina","OTROS CITRICOS","mandarina"
"1280",-78.4458226022542,-1.40373318462289,"mandarina","TOMATE RINON","mandarina"
"1281",-78.386957927935,-1.39792562110772,"mandarina","TOMATE RINON","mandarina"
"1282",-77.9340815216443,0.395696015709108,"mandarina","AGUACATE","mandarina"
"1283",-77.928232197853,0.360051909412268,"mandarina","AGUACATE","mandarina"
"1284",-78.3399209169181,-1.40886065177924,"mandarina","No Aplica","mandarina"
"1285",-77.950898371311,0.421303227597324,"mandarina","FREJOL","mandarina"
"1286",-78.5306678211333,-1.57687725629345,"mandarina","No Aplica","mandarina"
"1287",-78.2508416156467,-1.41137392721353,"mandarina","No Aplica","mandarina"
"1288",-79.186364389358,-0.292118427569844,"mandarina","No Aplica","mandarina"
"1289",-77.9458342582564,0.358218591085345,"mandarina","No Aplica","mandarina"
"1290",-79.6496646568511,-3.58934942177367,"mandarina","CAFE","mandarina"
"1291",-79.1483830608089,-2.20810434692595,"mandarina","No Aplica","mandarina"
"1292",-77.9246563520828,0.362800660228668,"mandarina","OTRAS FRUTAS","mandarina"
"1293",-78.4508429291061,-1.40193701980646,"mandarina","No Aplica","mandarina"
